campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
16010,2023-02-15,93,82,603,401,2781.64,178,40743
16011,2023-07-13,37,21,603,401,4433.17,124,43015
16012,2024-11-18,21,67,602,400,3357.65,154,34791
16013,2022-01-20,60,26,602,401,2693.72,12,8139
16014,2023-05-24,44,60,603,401,525.37,124,17047
16015,2023-09-06,84,61,604,401,490.15,119,26425
16016,2023-08-31,75,90,603,401,2305.18,77,41969
16017,2024-01-21,70,92,602,402,2356.43,192,17900
16018,2022-11-24,16,13,604,401,2977.82,40,14224
16019,2023-03-03,50,4,604,400,1070.91,148,48535
16020,2024-01-15,9,33,600,401,720.18,27,29455
16021,2022-05-11,71,66,603,400,2576.22,179,41379
16022,2022-05-02,31,53,604,401,729.27,172,33815
16023,2022-05-13,89,79,603,400,4436.67,170,15224
16024,2023-05-08,22,53,604,403,3965.16,36,41656
16025,2022-10-09,33,17,604,401,733.79,72,27371
16026,2024-03-11,83,51,602,400,4281.15,111,48456
16027,2023-04-20,84,45,600,400,2453.95,102,43908
16028,2023-08-09,67,93,600,400,2759.96,8,27665
16029,2024-06-05,63,91,604,402,2151.64,153,36217
16030,2022-10-22,23,7,603,400,2760.96,100,28608
16031,2022-02-06,81,45,603,402,3477.05,93,37045
16032,2023-05-21,26,90,600,402,173.33,96,39342
16033,2023-03-19,97,92,604,403,3788.39,43,44156
16034,2022-09-20,36,44,604,401,3710.05,109,41827
16035,2022-01-07,44,2,600,403,3106.49,85,7745
16036,2023-01-08,97,1,604,401,972.72,128,44491
16037,2022-06-23,53,54,604,400,200.82,163,22407
16038,2022-12-15,58,64,602,403,1681.69,96,17110
16039,2024-11-02,35,76,600,402,437.46,101,36929
16040,2024-09-12,100,39,603,402,652.13,37,24624
16041,2023-09-05,2,77,604,400,714.95,141,38516
16042,2023-06-28,96,83,600,401,4451.29,162,7615
16043,2024-01-13,5,84,603,402,1533.17,35,32798
16044,2022-05-06,39,7,600,402,2106.46,190,21153
16045,2022-12-08,26,35,603,402,2841.48,4,34620
16046,2024-07-18,53,28,600,401,587.14,138,9588
16047,2022-04-06,51,9,603,400,4824.73,63,3447
16048,2022-11-28,49,3,602,401,1956.41,91,46974
16049,2022-02-07,88,67,603,403,1795.26,145,17392
16050,2024-07-08,33,24,603,401,2983.04,12,3508
16051,2023-07-26,36,63,603,401,1768.05,139,1655
16052,2024-01-13,17,83,604,401,3449.3,164,29424
16053,2023-01-26,74,6,602,401,430.91,69,43728
16054,2022-06-13,82,76,600,402,3497.92,31,27065
16055,2023-08-20,92,5,604,402,533.31,45,22905
16056,2022-01-15,23,6,602,401,4726.67,124,3952
16057,2024-02-06,10,81,602,402,587.63,123,5847
16058,2024-11-15,78,35,602,403,470.03,176,32214
16059,2022-03-12,8,61,603,400,2911.86,91,41516
16060,2023-08-26,89,3,604,402,3360.84,44,10389
16061,2022-04-10,42,41,600,402,3087.95,27,13698
16062,2023-11-22,14,15,600,400,4946.28,133,16085
16063,2024-05-21,53,8,604,400,3787.1,68,41366
16064,2022-05-31,60,34,604,401,4262.05,168,19886
16065,2022-12-02,20,29,602,403,1346.49,126,36172
16066,2024-10-02,35,68,603,401,1446.5,22,27552
16067,2024-08-07,37,4,604,402,2507.49,137,37205
16068,2023-05-21,9,31,602,400,3586.66,26,34375
16069,2023-10-28,76,50,602,402,4346.47,194,40528
16070,2022-12-24,91,73,602,400,3513.9,123,1867
16071,2024-08-09,63,26,604,402,4810.15,93,23062
16072,2023-10-24,32,40,600,401,2382.38,77,2264
16073,2023-08-22,63,12,602,403,567.47,57,11308
16074,2023-06-18,20,91,603,403,1097.04,21,32605
16075,2022-11-14,35,83,603,401,2150.81,110,45967
16076,2024-02-27,98,4,604,400,2232.8,7,22787
16077,2023-06-11,74,100,604,403,1120.52,50,13721
16078,2024-08-07,51,56,602,402,3080.4,31,37192
16079,2024-04-04,26,56,603,403,4250.78,108,31117
16080,2022-03-30,100,30,603,403,2170.92,95,809
16081,2022-07-01,18,14,603,403,1667.69,156,27948
16082,2023-01-20,71,53,602,403,2871.8,197,14135
16083,2023-04-24,69,35,602,400,691.61,132,4412
16084,2024-07-04,76,49,603,400,1883.9,112,26743
16085,2022-06-20,57,64,600,401,3194.45,157,32358
16086,2022-06-19,33,79,600,401,2963.65,110,2316
16087,2022-08-21,10,24,602,402,3842.45,20,16841
16088,2023-06-30,74,76,603,401,2226.71,105,44398
16089,2022-08-26,51,69,600,401,1583.2,151,24892
16090,2023-03-25,1,90,602,403,3028.61,124,11480
16091,2024-01-20,36,65,604,401,560.12,199,18170
16092,2024-11-09,25,70,602,403,1855.63,105,27842
16093,2022-04-07,8,49,604,402,1200.89,73,12270
16094,2024-09-16,6,5,603,402,105.89,27,19898
16095,2023-06-19,100,77,602,401,3294.78,54,30892
16096,2022-08-16,4,6,603,401,1798.96,91,36698
16097,2024-02-24,40,1,600,401,2683.54,140,43575
16098,2023-03-18,13,75,604,400,2754.43,5,40538
16099,2022-04-10,34,95,600,402,1969.15,129,46131
16100,2023-10-16,22,3,600,400,2280.28,114,41042
16101,2022-06-07,97,57,600,401,3138.26,198,1215
16102,2023-09-22,94,79,604,400,3989.8,65,16669
16103,2024-05-10,85,32,602,403,131.44,148,42949
16104,2023-02-24,25,88,602,400,1672.28,145,29151
16105,2023-04-22,19,13,604,402,3799.29,196,40201
16106,2024-12-11,59,29,603,402,3353.06,32,35239
16107,2023-11-07,2,9,600,402,1344.53,133,49978
16108,2024-12-03,45,37,603,401,3359.92,67,23640
16109,2023-06-22,84,74,600,403,2810.79,182,47333
16110,2024-02-04,26,21,604,400,4867.19,106,28815
16111,2023-07-22,60,3,602,400,473.66,6,15285
16112,2022-12-17,80,43,602,401,4839.23,39,24208
16113,2022-03-06,65,32,603,402,2804.41,192,31334
16114,2022-02-07,91,14,603,403,4196.22,189,516
16115,2022-12-12,60,67,600,403,3958.65,6,30385
16116,2023-02-17,16,96,604,402,1995.7,90,25331
16117,2022-04-25,71,87,600,400,4328.62,27,46862
16118,2022-05-23,84,95,600,401,3215.49,47,21715
16119,2023-03-16,45,86,602,402,4437.65,74,38711
16120,2024-10-31,84,7,602,401,4738.45,24,4649
16121,2023-07-02,69,37,600,401,2016.89,85,31232
16122,2024-11-26,95,85,602,401,2657.02,33,35344
16123,2023-12-27,49,43,600,400,3986.11,57,45755
16124,2022-07-07,8,52,604,400,1906.22,61,34359
16125,2023-02-07,44,85,602,401,231.93,101,36757
16126,2024-09-27,81,12,603,402,2034.18,123,2249
16127,2023-07-09,56,98,604,403,4528.18,89,18018
16128,2023-04-29,71,95,602,403,2260.14,45,44431
16129,2023-06-30,54,59,603,403,1101.11,103,37863
16130,2023-11-25,88,19,602,400,4178.09,95,934
16131,2023-03-11,72,60,603,403,3357.62,161,35440
16132,2022-08-17,80,82,600,401,2650.84,174,37152
16133,2023-08-17,38,18,602,403,2680.15,101,47716
16134,2024-10-12,85,62,604,400,1759.2,11,19315
16135,2023-07-07,65,31,603,403,3109.53,15,41195
16136,2024-05-18,9,95,604,400,1159.59,196,25363
16137,2023-11-29,59,12,600,400,2823.0,106,35761
16138,2023-12-17,46,75,602,402,460.22,114,47654
16139,2023-09-19,74,87,603,401,1083.33,109,5773
16140,2022-01-19,90,75,603,402,1883.15,82,40452
16141,2022-09-03,58,87,600,401,1053.99,6,38739
16142,2024-11-10,54,85,600,400,2570.55,83,7667
16143,2022-05-30,97,31,600,401,2555.76,67,9738
16144,2024-05-25,82,80,600,403,2929.71,98,10629
16145,2024-11-15,58,81,602,401,414.47,158,15760
16146,2022-03-02,49,25,600,402,3746.22,167,42345
16147,2024-06-26,62,10,602,403,679.8,162,47912
16148,2024-05-06,4,78,603,401,3053.12,123,1943
16149,2022-09-03,87,23,600,401,2548.74,139,37164
16150,2024-08-01,43,87,604,401,3048.6,46,46926
16151,2024-05-06,63,60,604,400,1969.17,91,5202
16152,2023-07-01,42,23,604,401,3747.17,186,12395
16153,2022-09-21,66,24,600,401,1953.67,38,31744
16154,2022-09-07,40,34,604,400,1270.67,38,39971
16155,2023-02-23,90,46,604,400,3790.07,21,37936
16156,2024-04-02,53,1,602,401,2972.98,102,10299
16157,2022-08-13,74,28,604,402,1730.84,149,5876
16158,2024-08-24,16,77,604,400,4858.97,94,23117
16159,2024-07-08,64,59,602,400,734.4,4,26971
16160,2023-04-02,37,46,602,402,2475.69,149,9024
16161,2023-02-19,50,82,603,403,4192.09,4,20232
16162,2022-08-03,39,33,603,402,2775.17,58,31996
16163,2024-09-05,41,85,600,400,865.67,130,24299
16164,2022-07-17,18,99,604,402,2845.39,100,29648
16165,2023-07-26,12,9,602,402,3059.65,126,2919
16166,2024-02-16,53,59,603,401,4117.63,160,19939
16167,2024-09-16,85,37,602,403,2816.26,28,8234
16168,2023-10-04,96,11,604,402,95.65,89,12324
16169,2023-10-02,74,80,604,402,686.59,146,9152
16170,2024-09-23,3,57,604,402,1080.44,154,24893
16171,2022-01-01,48,63,604,403,104.37,187,31804
16172,2022-01-09,73,19,604,403,992.05,50,11956
16173,2022-07-23,4,65,602,400,4273.3,153,20699
16174,2023-03-23,52,79,604,400,2785.6,181,29206
16175,2022-09-18,55,81,600,402,3556.81,79,32945
16176,2022-05-29,74,39,602,403,2267.65,198,49420
16177,2023-07-27,87,99,603,401,313.04,172,47715
16178,2022-11-04,84,43,600,402,4339.75,89,8849
16179,2024-01-02,36,51,602,403,1873.49,131,18288
16180,2024-04-27,32,40,602,402,771.81,88,20890
16181,2022-05-10,18,35,604,401,2659.27,92,4797
16182,2024-05-08,49,7,602,402,304.78,135,29088
16183,2024-02-10,74,2,604,403,4710.4,154,17716
16184,2024-11-03,88,11,600,403,1365.09,142,49311
16185,2024-04-27,11,82,600,400,932.86,106,24830
16186,2022-04-02,4,22,602,401,4633.97,185,38033
16187,2024-07-28,36,97,603,401,4500.16,49,948
16188,2023-12-12,45,65,602,400,916.43,168,7799
16189,2022-06-13,34,99,602,402,4972.21,143,11273
16190,2023-06-28,41,72,600,403,1724.68,174,46721
16191,2024-04-08,79,13,602,403,1857.58,111,10421
16192,2022-04-14,43,77,604,400,394.19,199,15740
16193,2022-09-08,63,65,603,402,3486.19,19,19891
16194,2023-11-26,41,34,603,401,3598.84,37,36819
16195,2022-05-11,40,20,602,401,2599.88,96,15612
16196,2024-03-14,49,14,604,400,76.48,200,41153
16197,2022-03-01,91,71,604,401,4485.32,21,27500
16198,2023-02-06,56,96,604,401,1787.07,30,11209
16199,2022-02-07,13,3,600,402,3506.56,73,13718
16200,2024-04-23,43,36,600,401,3847.28,94,29282
16201,2022-06-27,25,93,602,402,1005.97,71,28761
16202,2022-12-27,67,93,603,400,4065.37,113,21122
16203,2022-10-27,26,90,600,403,3387.48,63,16771
16204,2023-01-22,14,89,603,400,2059.95,187,13438
16205,2023-10-17,86,24,600,401,3929.37,21,30327
16206,2022-09-26,21,95,600,402,993.81,131,6740
16207,2023-10-13,58,20,600,401,3031.39,26,46766
16208,2022-05-28,32,65,600,402,1009.61,192,23104
16209,2023-12-24,64,24,600,400,2902.43,183,48641
16210,2024-02-06,95,58,600,403,867.29,104,18275
16211,2023-12-10,60,73,602,403,2040.75,122,19528
16212,2022-06-19,65,70,602,401,3851.67,133,12255
16213,2024-05-05,5,41,600,402,1487.87,193,38005
16214,2023-06-12,29,35,602,403,1363.93,76,38094
16215,2022-06-05,88,5,603,402,4844.81,26,49852
16216,2024-11-24,23,95,604,400,2362.98,135,11706
16217,2023-05-20,19,64,604,401,2456.56,155,17215
16218,2022-01-21,27,93,604,403,196.19,133,35349
16219,2022-03-09,50,22,600,402,2410.57,173,6406
16220,2022-06-14,86,67,600,400,1499.75,92,43708
16221,2023-09-24,80,99,602,401,4933.33,178,27440
16222,2023-08-02,98,22,600,403,3680.87,46,44188
16223,2023-07-16,97,62,603,403,2053.49,184,26654
16224,2022-01-08,49,18,600,403,3611.67,155,43228
16225,2022-11-18,50,30,604,402,606.68,138,11585
16226,2024-10-14,47,82,602,403,4331.28,140,31791
16227,2022-07-09,82,48,603,403,1054.83,38,41816
16228,2023-08-01,5,58,604,401,4808.02,162,13569
16229,2022-04-07,75,100,600,400,4394.09,188,25735
16230,2022-12-24,8,64,603,403,4902.49,183,22469
16231,2024-04-08,35,77,602,401,1386.75,59,5680
16232,2023-07-01,7,15,602,401,4487.05,41,14468
16233,2024-11-18,94,39,604,400,473.87,18,34401
16234,2022-09-15,39,12,602,402,545.89,154,37182
16235,2023-10-24,76,65,600,400,1765.52,34,259
16236,2024-05-12,73,58,603,400,3620.63,128,29667
16237,2022-07-18,51,39,602,400,3715.8,124,17420
16238,2023-10-06,58,3,602,402,1302.49,18,19265
16239,2024-08-20,56,30,600,400,4411.99,25,8339
16240,2024-10-21,53,47,604,401,4588.06,51,18144
16241,2022-09-19,65,25,600,400,4269.49,85,29141
16242,2022-09-17,53,54,604,401,1173.42,107,394
16243,2023-09-26,30,6,603,403,412.47,186,18023
16244,2022-06-17,93,19,602,400,413.95,123,47115
16245,2024-11-16,37,44,604,400,2852.84,76,37081
16246,2024-06-18,80,86,603,401,4072.58,169,10641
16247,2022-07-15,95,12,602,400,3485.14,199,35860
16248,2024-04-20,24,26,603,401,847.92,116,1661
16249,2023-12-04,90,74,603,400,2101.63,197,38065
16250,2022-11-05,77,58,603,402,3702.1,71,18585
16251,2023-03-14,83,29,604,400,1439.1,157,10129
16252,2023-11-06,83,13,603,402,3808.08,147,11310
16253,2022-01-06,76,81,602,400,4808.03,183,43717
16254,2024-07-20,71,47,604,403,4869.21,79,42901
16255,2023-12-31,64,53,600,400,2332.58,119,36945
16256,2024-10-03,6,80,600,403,3642.27,24,841
16257,2024-08-22,15,94,603,403,253.06,131,47372
16258,2022-07-19,30,77,603,402,3969.18,12,38281
16259,2023-10-25,60,6,602,403,2957.26,42,29139
16260,2024-04-11,76,21,604,402,3085.08,119,18663
16261,2022-09-17,70,88,602,402,608.74,180,47910
16262,2023-01-24,16,45,604,401,3650.43,137,39923
16263,2022-04-05,40,42,602,401,4555.57,126,4302
16264,2024-10-25,81,42,604,401,3763.26,61,37143
16265,2024-10-17,65,98,604,402,117.21,145,11383
16266,2024-04-16,71,57,603,401,1451.24,28,40443
16267,2023-03-04,27,61,602,400,971.26,78,9851
16268,2024-08-01,68,79,600,401,604.25,142,20938
16269,2023-11-15,91,28,600,402,585.93,39,46755
16270,2022-09-14,53,38,600,403,4371.85,1,3511
16271,2024-05-27,28,8,602,400,173.12,30,32483
16272,2024-08-04,32,43,604,400,2108.33,200,7787
16273,2023-07-26,87,72,600,400,4629.29,61,9348
16274,2023-03-18,51,95,603,401,2599.15,166,17680
16275,2024-06-02,79,36,603,401,3411.35,163,27373
16276,2022-04-10,25,86,604,400,1785.65,141,32430
16277,2024-11-30,91,30,602,402,3802.34,30,12319
16278,2023-07-28,14,25,603,400,1151.26,124,18097
16279,2023-09-11,9,12,602,403,3394.34,50,16233
16280,2023-05-11,30,82,603,400,4335.63,111,45073
16281,2023-08-18,18,5,603,401,2716.29,98,25376
16282,2022-06-16,39,62,604,402,1623.41,13,46130
16283,2022-07-28,52,37,604,400,2992.3,67,15952
16284,2024-10-22,57,27,602,401,2566.02,184,597
16285,2022-03-04,45,53,604,402,770.48,81,47921
16286,2023-09-15,15,35,603,400,1194.15,147,16011
16287,2024-03-20,30,96,603,400,166.98,118,15897
16288,2023-10-06,11,40,604,401,4713.37,10,45152
16289,2024-05-27,15,39,600,403,877.18,97,19328
16290,2024-11-21,30,44,604,402,660.23,126,18766
16291,2022-10-20,64,51,602,402,3816.22,183,44601
16292,2023-04-07,98,2,602,401,3558.19,185,16160
16293,2022-04-07,35,28,600,403,663.6,58,17737
16294,2022-02-22,16,84,602,403,141.16,19,39047
16295,2023-07-01,84,18,603,402,1931.45,193,1815
16296,2023-03-28,91,88,603,403,364.07,77,34628
16297,2024-08-25,29,82,602,400,244.86,8,3040
16298,2022-02-23,11,36,603,400,1202.39,106,29850
16299,2024-04-09,46,14,603,402,1399.15,168,45757
16300,2022-11-13,37,10,600,403,3409.69,148,15543
16301,2023-11-27,86,82,602,402,251.8,17,16469
16302,2024-08-17,3,86,604,402,662.58,125,14503
16303,2024-01-26,44,68,603,400,3018.3,43,33271
16304,2022-07-13,1,80,602,400,3036.56,106,18904
16305,2024-04-28,73,42,604,403,1939.72,170,35161
16306,2024-09-30,63,63,603,400,4115.4,185,38099
16307,2022-12-04,45,76,603,403,3833.28,4,2313
16308,2024-03-31,82,28,602,401,663.37,190,1367
16309,2024-02-06,23,80,600,400,596.01,9,4020
16310,2023-03-08,60,100,603,401,4305.69,199,27478
16311,2023-11-15,46,41,602,401,994.26,105,20512
16312,2024-02-22,61,97,602,402,4472.38,136,16721
16313,2024-03-31,38,91,603,402,2187.64,147,19869
16314,2023-06-04,99,20,600,401,3044.26,161,27995
16315,2022-07-07,80,72,600,400,446.16,110,20307
16316,2024-03-29,34,86,604,402,2236.91,160,4416
16317,2022-03-14,79,14,603,402,4028.88,160,48933
16318,2022-02-03,25,93,603,402,4755.11,14,29799
16319,2022-03-18,37,63,603,403,975.3,35,20719
16320,2022-11-27,91,22,604,402,3929.06,95,16213
16321,2023-10-23,35,94,600,403,2323.09,99,15176
16322,2024-05-11,54,4,603,401,3047.43,176,907
16323,2023-03-24,91,54,602,402,4365.62,167,31332
16324,2023-02-21,80,72,600,403,1980.51,70,351
16325,2022-07-23,8,57,602,400,1795.45,6,38112
16326,2023-05-11,80,29,604,403,4962.85,182,18346
16327,2024-04-06,2,6,602,401,3780.65,27,2621
16328,2022-10-24,66,42,602,401,124.92,74,13043
16329,2022-01-15,85,95,604,400,995.48,47,17628
16330,2022-07-08,49,57,602,401,3762.41,3,33032
16331,2023-03-26,63,36,604,400,3510.52,58,1729
16332,2022-10-06,3,77,602,400,2166.44,70,12695
16333,2023-06-05,96,92,603,402,4188.03,59,43442
16334,2023-06-21,38,11,600,401,1810.02,10,14758
16335,2022-09-20,36,13,602,400,1119.55,118,25807
16336,2024-01-14,36,38,600,400,3437.77,112,35225
16337,2022-08-20,26,100,604,402,1764.27,78,2859
16338,2022-11-28,44,64,604,400,1828.99,122,28769
16339,2024-06-03,84,32,600,400,2285.18,145,448
16340,2023-05-20,91,22,604,403,1420.83,125,28679
16341,2023-10-29,42,7,602,401,4614.49,127,20896
16342,2023-03-30,87,29,604,402,3831.14,136,18938
16343,2023-07-12,8,33,602,401,3753.07,156,8485
16344,2024-10-18,32,7,604,400,1750.03,66,8100
16345,2024-10-31,21,97,603,400,4200.81,125,46998
16346,2024-07-22,6,2,603,401,1737.81,117,10519
16347,2024-04-25,42,19,602,402,4494.71,127,31535
16348,2024-12-26,60,80,604,403,2101.84,94,15428
16349,2024-03-18,25,90,602,400,1343.53,161,14087
16350,2024-05-23,30,38,600,403,371.98,37,3552
16351,2024-09-27,68,56,600,400,2464.04,139,9431
16352,2023-03-12,14,35,602,401,3418.39,146,10973
16353,2023-08-14,1,49,600,402,4664.68,159,42362
16354,2024-10-28,3,8,602,401,1394.93,129,24377
16355,2022-12-31,86,99,604,402,2957.25,176,34984
16356,2022-06-21,84,67,600,400,2741.45,147,16611
16357,2022-04-07,72,15,602,402,1611.25,96,3349
16358,2024-10-11,88,57,602,402,2892.41,48,16637
16359,2022-12-29,60,11,600,401,1601.94,123,14606
16360,2024-04-20,17,39,600,402,3456.6,18,34643
16361,2024-04-15,95,37,604,403,1585.16,188,6346
16362,2022-09-17,92,35,602,402,2848.7,119,5510
16363,2023-09-01,19,29,600,400,4927.51,11,38391
16364,2022-02-22,67,45,600,402,1703.58,120,40191
16365,2023-02-28,73,54,603,403,4692.64,98,10761
16366,2023-02-19,42,99,604,401,3694.22,57,38351
16367,2022-07-06,38,99,604,403,1749.44,31,15102
16368,2024-06-22,30,86,602,401,3518.98,71,35909
16369,2023-02-06,70,25,604,401,1510.33,108,933
16370,2023-05-19,45,97,602,400,495.72,16,34976
16371,2024-01-13,92,51,603,402,3667.36,87,34769
16372,2023-11-21,100,71,600,400,825.87,97,16442
16373,2022-01-30,71,75,602,401,4803.18,141,39913
16374,2023-09-18,76,41,602,403,3861.49,107,15484
16375,2023-03-27,54,44,604,401,4567.45,109,41540
16376,2024-02-24,71,1,600,403,2283.44,171,9101
16377,2022-05-06,42,12,604,400,4895.05,22,43188
16378,2024-12-01,88,91,600,403,4726.42,116,44522
16379,2024-09-15,25,40,600,403,3053.14,78,31507
16380,2023-02-10,43,23,604,402,1068.15,165,46223
16381,2024-09-29,30,27,604,403,3372.2,166,16022
16382,2023-08-30,34,79,600,401,4079.1,71,11223
16383,2024-12-26,100,76,600,401,112.76,80,40443
16384,2024-07-20,44,27,603,400,244.16,200,6304
16385,2022-03-08,36,16,603,403,3427.37,81,44295
16386,2024-10-14,38,55,604,402,3547.66,8,32902
16387,2022-12-13,12,18,600,400,3980.37,130,12156
16388,2022-05-22,64,6,600,402,3396.36,111,7383
16389,2022-07-07,10,42,600,400,2982.11,48,35621
16390,2023-12-09,43,28,602,402,3951.15,71,36036
16391,2023-12-30,39,27,603,403,3017.04,72,21663
16392,2023-07-13,46,70,603,403,2449.37,191,44782
16393,2023-09-27,98,51,603,402,4387.28,35,42683
16394,2022-08-06,17,98,600,401,307.02,64,34882
16395,2024-11-10,98,37,603,400,1316.02,83,31902
16396,2023-07-14,72,48,604,400,3657.86,11,38811
16397,2024-12-23,45,78,603,401,4295.69,181,7600
16398,2024-01-10,66,23,603,403,4870.45,107,15493
16399,2022-08-30,55,1,604,400,174.8,15,29232
16400,2024-04-13,56,34,604,400,4522.11,89,30290
16401,2024-02-19,69,91,603,401,4044.56,123,18861
16402,2023-11-07,57,30,604,401,4973.82,13,14027
16403,2022-04-19,1,72,600,403,2137.62,44,37239
16404,2023-03-20,79,79,600,402,4631.07,34,39884
16405,2023-01-04,65,43,604,401,761.03,177,43107
16406,2024-11-01,86,89,603,400,2759.79,82,35545
16407,2024-11-24,38,26,602,401,2250.46,61,32674
16408,2024-06-02,43,59,600,403,3957.18,196,42252
16409,2023-11-01,83,4,603,403,2762.44,15,11520
16410,2022-08-31,2,29,604,401,685.55,183,13024
16411,2023-07-22,97,10,604,403,4569.47,52,35674
16412,2022-11-02,49,24,602,402,4732.89,125,27865
16413,2024-09-05,63,9,603,403,4980.88,151,36487
16414,2022-02-26,24,49,602,400,4112.44,93,35235
16415,2022-07-20,86,62,604,402,358.18,100,36152
16416,2022-11-18,34,87,602,403,673.84,104,3672
16417,2023-08-26,10,74,600,400,1147.95,112,1239
16418,2024-08-24,39,98,604,400,1962.57,152,27411
16419,2022-12-15,40,88,602,400,4817.72,57,41385
16420,2022-11-30,4,74,602,402,2124.59,189,6179
16421,2023-06-30,16,25,603,403,1268.36,171,3235
16422,2023-05-22,91,86,604,400,1331.38,141,46209
16423,2022-04-25,2,28,603,402,766.62,39,40316
16424,2024-10-23,4,23,603,403,466.46,40,9227
16425,2022-12-27,49,8,603,403,2223.21,130,49888
16426,2024-10-06,37,67,602,403,2948.2,194,6956
16427,2022-10-22,78,65,602,402,3987.51,7,10341
16428,2024-12-30,74,6,603,401,2378.47,178,28699
16429,2023-11-30,80,56,603,401,1121.63,121,46338
16430,2023-03-19,87,13,602,401,4315.93,176,32518
16431,2023-05-04,91,27,602,401,1911.07,84,12857
16432,2023-05-07,43,2,602,403,4936.88,49,7746
16433,2022-03-03,26,11,602,402,4731.49,58,466
16434,2022-04-14,49,30,600,403,4322.43,117,37563
16435,2024-09-08,83,78,604,403,114.76,11,38645
16436,2024-07-29,48,34,603,401,2548.45,19,27851
16437,2022-06-05,50,71,600,402,2196.62,100,15009
16438,2023-06-11,21,25,603,403,4082.32,104,19545
16439,2023-10-10,97,51,602,400,1158.76,148,3663
16440,2024-07-25,47,39,604,400,4557.25,139,37572
16441,2024-09-18,63,51,604,400,2033.06,181,24460
16442,2023-03-21,59,64,600,402,1469.53,47,33748
16443,2022-02-20,100,12,600,402,4741.87,152,22025
16444,2024-05-15,72,53,603,401,2585.0,78,42691
16445,2024-06-10,25,81,603,401,3141.17,107,47372
16446,2023-12-14,49,74,604,402,2284.52,2,162
16447,2022-06-23,64,91,604,403,4036.16,31,334
16448,2023-10-03,5,31,604,402,4570.22,167,30087
16449,2024-01-07,15,79,600,402,3471.44,170,9576
16450,2022-01-18,50,11,602,402,629.63,76,38385
16451,2022-05-13,17,68,603,402,2760.26,132,5092
16452,2022-07-26,93,56,600,400,279.17,192,7478
16453,2023-11-12,59,85,600,401,2670.27,159,19548
16454,2022-01-22,98,68,604,400,388.39,12,1500
16455,2024-10-26,49,44,602,402,2197.57,83,24853
16456,2022-05-31,1,21,604,401,3890.63,165,15495
16457,2024-01-13,4,28,600,402,993.92,76,12486
16458,2022-07-09,93,86,604,403,4873.13,97,35384
16459,2024-04-24,62,15,603,401,3675.52,92,21836
16460,2024-06-14,19,11,602,402,139.31,29,25303
16461,2023-10-23,71,24,604,400,1252.19,145,4340
16462,2023-12-21,12,100,604,401,1102.88,136,15061
16463,2024-07-12,95,67,604,403,4971.62,154,4272
16464,2024-12-06,84,67,600,403,4719.0,84,46042
16465,2023-09-27,9,50,604,400,4238.91,120,6980
16466,2022-12-18,78,86,602,403,1287.34,28,12082
16467,2024-10-29,58,53,603,401,758.86,60,41085
16468,2023-10-12,100,56,603,402,1334.09,92,17256
16469,2023-05-03,61,4,603,402,2634.04,96,35751
16470,2023-01-20,13,91,604,403,970.11,81,11568
16471,2022-10-22,32,13,600,402,1693.19,189,24089
16472,2024-05-07,81,79,602,402,3295.52,107,36833
16473,2024-01-26,22,17,603,401,1158.6,102,25555
16474,2024-04-30,44,51,604,403,1107.51,147,41932
16475,2024-04-07,21,4,604,401,1648.53,133,2832
16476,2022-03-11,35,45,603,402,1088.79,157,39634
16477,2022-10-29,28,74,602,401,2698.32,118,14147
16478,2022-10-13,34,21,603,402,4775.79,191,6563
16479,2022-01-27,94,73,603,400,2177.26,170,20273
16480,2024-01-05,77,21,603,403,3696.25,107,32834
16481,2024-09-13,66,37,600,402,1918.22,100,15596
16482,2024-10-09,94,55,600,400,3505.35,63,10569
16483,2024-10-01,23,52,604,400,2985.6,181,32762
16484,2024-10-13,85,94,600,400,3338.15,123,1740
16485,2022-02-06,3,34,603,402,3009.54,56,37106
16486,2024-11-20,63,26,604,401,4391.37,61,2111
16487,2022-08-05,29,37,600,403,4011.11,67,16194
16488,2024-10-20,73,46,600,402,1386.98,183,46571
16489,2023-08-01,55,6,602,400,3487.84,158,6830
16490,2024-05-08,70,12,603,401,445.08,49,49734
16491,2024-05-14,70,30,600,401,836.22,47,6000
16492,2023-06-06,29,82,603,403,1190.8,100,36971
16493,2024-09-17,41,29,603,403,4376.87,67,44499
16494,2022-10-16,92,67,600,403,1428.76,54,15981
16495,2023-07-09,46,98,602,400,4121.9,63,27229
16496,2024-03-19,74,27,604,401,4614.02,88,45300
16497,2023-07-14,30,28,604,402,468.76,65,16842
16498,2023-10-19,91,45,603,403,3772.78,122,15002
16499,2022-07-17,31,74,602,402,655.07,64,25995
16500,2023-07-10,97,9,603,403,1587.24,124,49685
16501,2024-08-20,86,78,602,402,2524.48,187,27143
16502,2023-10-08,40,73,603,402,1405.55,112,11939
16503,2023-09-27,80,21,600,401,1290.42,42,6389
16504,2024-06-08,64,87,604,402,2132.52,132,7112
16505,2023-11-18,8,53,602,403,360.42,147,17065
16506,2024-12-04,13,30,602,402,2518.17,177,9650
16507,2023-05-31,75,58,600,400,316.77,134,47398
16508,2022-06-05,40,16,602,402,2023.84,140,42046
16509,2022-12-04,30,48,604,401,3768.77,158,3292
16510,2024-02-27,63,90,600,402,3176.11,50,21415
16511,2022-08-02,25,93,604,401,1408.98,95,49643
