sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
5577,2024-08-19,876,84,1,403,491,994.56,192
5578,2023-09-02,580,37,169,403,203,6175.4,401
5579,2024-02-13,517,54,181,403,129,2805.28,394
5580,2022-01-24,832,42,149,402,75,8898.59,313
5581,2023-06-11,566,36,190,402,285,3893.76,384
5582,2024-01-30,597,43,87,400,201,12729.22,419
5583,2023-01-22,725,5,191,402,628,543.55,35
5584,2022-07-17,596,53,54,402,113,12946.96,472
5585,2022-07-23,27,77,106,403,317,1446.72,176
5586,2023-04-17,882,55,59,403,775,4944.66,183
5587,2022-01-21,966,43,188,400,258,671.16,34
5588,2024-10-14,905,19,37,401,268,1213.71,69
5589,2024-09-24,864,65,120,400,727,3214.02,102
5590,2022-12-20,222,82,140,400,144,1963.65,265
5591,2022-05-10,909,68,160,401,362,14916.88,484
5592,2024-06-26,760,88,192,402,899,2421.36,72
5593,2022-09-03,73,21,113,402,971,5271.62,298
5594,2024-10-16,913,28,19,400,314,9404.64,311
5595,2023-02-26,245,14,5,403,166,6097.78,499
5596,2024-06-03,750,99,86,402,690,2466.54,426
5597,2023-04-27,834,69,25,400,250,6324.72,361
5598,2024-02-02,733,12,174,400,940,204.01,23
5599,2024-10-22,157,39,20,402,25,2125.98,279
5600,2022-04-04,138,67,68,403,65,5238.54,218
5601,2024-08-21,546,58,165,401,189,2695.77,389
5602,2024-09-06,883,2,54,401,986,147.4,11
5603,2023-09-30,681,64,66,401,742,1491.0,105
5604,2022-09-23,107,6,106,402,68,2832.1,446
5605,2022-02-12,302,51,1,400,13,4447.71,323
5606,2023-02-13,125,31,87,402,342,13461.12,492
5607,2023-09-14,137,7,185,403,779,17480.0,500
5608,2022-09-19,696,30,153,402,434,11927.34,387
5609,2024-08-08,134,85,22,403,387,11571.01,407
5610,2024-12-06,820,98,154,403,733,9141.96,284
5611,2024-07-18,503,55,122,403,940,5878.6,190
5612,2023-03-22,513,62,119,400,132,4612.95,405
5613,2022-06-22,546,74,58,403,659,9454.0,326
5614,2022-03-27,285,65,122,401,40,2233.44,141
5615,2023-06-02,327,44,190,403,952,7663.5,262
5616,2022-06-23,661,95,117,401,288,1248.44,59
5617,2022-03-04,511,75,169,403,798,4294.4,160
5618,2022-03-24,254,81,163,400,357,8768.97,449
5619,2023-10-16,523,43,159,401,929,2388.56,292
5620,2023-10-29,245,85,101,401,34,5955.72,186
5621,2023-09-19,616,25,197,401,598,1733.36,94
5622,2023-10-10,258,4,106,401,529,4897.62,161
5623,2024-07-23,9,18,14,403,987,2360.24,326
5624,2023-12-29,202,59,144,402,191,742.4,29
5625,2023-12-11,368,88,167,402,737,4786.91,173
5626,2023-10-17,274,37,195,400,461,12903.13,389
5627,2024-11-23,726,76,174,403,467,6230.4,240
5628,2024-10-27,896,68,138,401,660,11714.64,367
5629,2022-10-05,999,14,196,400,759,373.4,20
5630,2022-10-14,696,86,3,402,23,10905.92,394
5631,2023-09-28,507,98,18,400,802,1232.65,89
5632,2022-08-05,705,57,94,403,551,1941.85,355
5633,2023-07-27,98,3,178,402,566,3782.13,219
5634,2022-06-17,535,54,66,402,153,8856.0,492
5635,2023-08-22,308,64,16,402,577,4897.83,281
5636,2022-06-18,118,3,31,403,478,2158.59,399
5637,2023-05-12,161,42,119,400,710,3644.13,147
5638,2023-04-05,805,97,8,403,251,982.56,69
5639,2024-02-10,676,55,198,403,674,5799.33,457
5640,2022-05-03,773,28,164,400,268,13832.38,409
5641,2024-11-17,104,60,114,401,268,6259.68,207
5642,2022-11-26,291,60,6,402,876,2341.44,271
5643,2023-01-28,61,12,131,403,787,1827.8,148
5644,2023-05-22,86,34,92,403,836,1510.81,191
5645,2022-09-13,171,60,95,400,920,8061.56,419
5646,2022-02-14,252,35,62,403,278,2740.74,102
5647,2022-11-13,363,49,175,403,304,512.7,15
5648,2023-11-09,216,49,36,402,94,10991.52,449
5649,2022-11-14,211,16,19,402,265,1350.16,56
5650,2022-08-21,607,4,164,401,29,1043.25,195
5651,2022-07-29,254,95,103,401,55,2407.98,402
5652,2022-09-21,181,10,173,402,272,2049.6,84
5653,2024-05-18,803,57,168,401,767,6180.39,387
5654,2023-02-14,574,34,172,401,324,7038.81,397
5655,2022-09-11,853,53,28,402,685,9266.88,392
5656,2023-09-30,277,95,37,403,812,2721.6,360
5657,2023-07-18,872,43,81,401,450,11034.02,391
5658,2023-10-11,549,20,103,401,738,7813.75,329
5659,2022-05-03,547,14,70,402,991,178.33,17
5660,2023-01-28,137,25,89,402,608,3511.68,118
5661,2024-11-12,58,89,53,402,897,3356.34,331
5662,2024-11-26,31,44,8,403,324,748.56,24
5663,2024-11-07,91,75,176,403,828,1724.38,109
5664,2023-08-27,934,17,92,401,288,9400.44,361
5665,2024-10-05,501,62,65,402,798,6151.2,466
5666,2024-03-10,271,76,63,400,314,2949.93,219
5667,2022-04-19,50,56,3,403,582,8520.33,273
5668,2022-10-05,400,39,140,403,129,13407.0,492
5669,2024-07-25,373,47,54,403,474,3599.36,304
5670,2023-12-22,925,84,75,403,22,2397.98,299
5671,2022-09-06,23,33,7,403,161,6972.21,441
5672,2023-12-27,749,26,155,403,45,1328.16,48
5673,2022-05-04,588,79,57,401,863,8845.2,324
5674,2024-08-17,32,57,145,401,407,4431.04,488
5675,2022-08-02,724,62,76,401,128,5924.16,352
5676,2022-04-27,223,17,96,400,665,5046.39,423
5677,2023-09-01,253,87,163,402,971,4538.81,137
5678,2024-07-30,571,74,92,401,703,5820.72,474
5679,2022-07-05,806,64,152,402,584,5704.14,213
5680,2023-11-20,949,40,155,402,729,4998.4,320
5681,2024-07-23,751,65,30,401,460,4013.88,372
5682,2022-08-12,505,91,74,401,450,3063.06,374
5683,2023-04-14,136,19,175,402,924,127.92,13
5684,2023-03-04,404,86,34,403,397,999.05,53
5685,2023-07-09,728,4,197,402,42,3839.55,143
5686,2024-03-08,345,85,94,400,83,1811.88,84
5687,2023-04-19,517,11,32,400,359,132.52,4
5688,2022-09-26,545,92,155,401,39,6921.25,245
5689,2023-08-21,696,82,87,402,174,13589.73,407
5690,2024-12-13,736,18,114,403,503,7123.48,247
5691,2023-01-09,212,80,54,402,716,1565.36,136
5692,2023-04-15,840,82,117,401,749,3636.0,404
5693,2024-06-21,533,28,156,403,789,8560.05,383
5694,2022-06-13,845,45,31,400,13,1162.98,71
5695,2024-09-29,452,97,43,400,264,3182.0,100
5696,2023-05-30,977,90,134,403,980,9936.0,450
5697,2024-02-23,995,44,56,403,70,5934.8,185
5698,2024-09-02,255,15,7,402,186,65.43,3
5699,2023-02-03,68,72,117,401,32,9991.3,341
5700,2024-01-11,53,61,160,401,862,2281.2,120
5701,2023-04-12,108,17,157,403,198,15230.4,456
5702,2022-06-25,760,40,133,402,53,15736.88,458
5703,2022-11-24,701,89,117,402,622,9800.64,328
5704,2022-02-24,539,20,106,400,1,2109.12,312
5705,2022-11-05,177,4,144,403,88,4335.9,447
5706,2022-09-06,535,75,193,402,356,1149.48,93
5707,2023-10-25,584,53,198,400,135,1366.09,121
5708,2023-11-03,831,80,200,403,969,1521.0,180
5709,2024-01-09,457,80,8,401,172,546.41,101
5710,2024-12-12,552,8,112,400,908,4181.9,310
5711,2022-05-18,477,44,4,401,978,11028.24,408
5712,2022-09-07,970,29,7,400,455,6248.88,263
5713,2024-05-16,506,84,90,403,333,4459.0,175
5714,2023-11-24,973,1,151,402,589,3053.26,386
5715,2023-11-18,45,38,159,403,181,5747.28,462
5716,2024-04-24,637,38,174,403,132,2367.86,229
5717,2024-05-29,979,44,27,400,295,10096.17,393
5718,2022-03-22,316,29,167,402,784,5004.8,340
5719,2022-04-05,699,89,67,403,150,1078.55,55
5720,2024-03-01,268,85,50,402,620,4923.84,446
5721,2023-08-10,110,55,184,403,460,4495.92,132
5722,2024-06-23,570,87,144,403,578,7092.34,262
5723,2024-01-08,546,41,115,402,636,1315.47,39
5724,2022-06-26,56,51,166,403,469,3138.66,329
5725,2024-05-28,297,12,130,403,640,2975.39,121
5726,2024-07-10,551,79,82,401,466,1596.51,243
5727,2022-11-24,286,74,55,400,442,4932.4,380
5728,2024-12-04,151,34,64,403,560,104.88,8
5729,2022-01-06,300,6,124,401,399,1247.85,177
5730,2024-11-08,859,58,96,403,806,3073.95,297
5731,2024-06-03,922,90,151,401,776,780.26,26
5732,2023-03-28,685,93,41,403,976,3629.44,107
5733,2024-10-13,121,19,94,403,913,8608.08,248
5734,2022-05-29,159,32,2,400,566,6096.0,400
5735,2024-11-02,884,74,90,400,377,1111.2,120
5736,2023-09-17,186,44,199,403,390,57.31,11
5737,2022-01-02,897,43,126,401,418,7761.95,335
5738,2023-02-25,32,26,69,400,841,16004.09,467
5739,2024-04-10,347,84,49,401,603,3880.8,264
5740,2023-07-01,632,87,155,403,887,10730.52,369
5741,2022-02-26,755,64,12,403,46,259.48,13
5742,2024-02-12,102,36,62,401,893,1354.32,228
5743,2022-04-15,803,36,188,400,748,11040.45,445
5744,2023-09-25,914,37,51,403,574,1680.75,225
5745,2024-02-21,245,65,180,403,448,3000.0,96
5746,2024-01-03,914,62,182,403,820,4645.35,155
5747,2023-10-28,262,48,129,403,440,1304.73,63
5748,2023-08-18,779,70,186,403,315,462.7,35
5749,2024-09-28,519,47,60,400,257,1499.12,56
5750,2024-10-27,513,61,45,403,213,4628.25,363
5751,2022-12-19,85,82,42,401,210,4230.96,366
5752,2024-12-09,919,21,32,402,577,2301.13,403
5753,2024-08-02,716,16,55,401,678,1856.4,357
5754,2023-07-14,971,66,67,402,430,7621.43,233
5755,2024-09-16,73,47,171,402,114,12603.52,376
5756,2024-02-17,400,1,76,402,428,6370.27,281
5757,2023-04-18,591,11,26,403,703,11407.2,420
5758,2024-01-29,451,84,103,403,943,11920.74,403
5759,2024-07-10,770,52,96,403,737,3674.1,222
5760,2023-05-31,493,51,12,402,129,100.0,5
5761,2023-12-02,871,83,36,403,319,5308.29,169
5762,2023-01-14,73,63,94,400,295,6967.8,294
5763,2024-11-29,507,68,35,403,148,3796.8,240
5764,2023-07-19,146,22,2,403,79,9148.48,352
5765,2024-01-11,709,6,107,401,610,8942.16,424
5766,2023-04-21,661,68,111,402,36,524.8,32
5767,2024-09-07,144,40,107,403,208,1836.0,300
5768,2022-11-29,820,12,66,401,57,767.0,100
5769,2023-01-24,581,31,62,400,919,338.25,41
5770,2022-08-18,821,66,68,400,411,2284.1,182
5771,2024-12-25,332,44,134,403,328,1719.0,191
5772,2023-08-16,365,20,146,403,107,1274.24,176
5773,2023-01-30,422,78,118,402,355,6111.59,233
5774,2024-12-07,217,41,19,403,981,9197.27,293
5775,2023-02-14,666,65,117,400,673,1841.4,124
5776,2024-03-24,979,55,159,403,997,5576.58,449
5777,2023-02-21,828,70,183,402,728,12412.36,454
5778,2024-06-14,681,33,18,403,670,8959.8,274
5779,2023-11-01,968,88,100,400,710,1449.0,63
5780,2022-08-16,794,95,111,401,271,7823.34,441
5781,2023-09-20,650,61,108,401,607,1696.8,101
5782,2023-08-05,141,56,135,402,857,1173.6,60
5783,2024-07-26,196,56,124,400,93,13064.61,417
5784,2022-09-26,671,64,20,400,696,14064.7,403
5785,2023-10-03,877,93,190,401,857,53.2,5
5786,2024-07-19,163,13,33,400,795,12811.05,441
5787,2022-06-04,586,6,163,402,921,4874.33,181
5788,2024-02-23,176,40,186,402,428,3702.97,353
5789,2022-03-15,97,51,87,403,418,2684.64,112
5790,2023-04-28,617,28,174,402,38,2591.56,268
5791,2023-01-22,750,17,99,401,331,3126.04,124
5792,2022-07-07,978,36,4,401,55,6547.2,330
5793,2023-10-04,968,77,194,402,68,4557.45,345
5794,2022-11-23,63,19,73,402,195,12907.84,386
5795,2022-04-11,500,36,95,400,779,13383.93,489
5796,2023-03-11,756,32,48,400,876,7257.0,300
5797,2024-08-11,26,18,68,402,5,5090.2,155
5798,2023-02-19,89,4,159,400,480,1956.72,248
5799,2022-12-23,242,87,85,401,962,4226.88,476
5800,2024-09-28,487,81,165,401,502,3503.36,224
5801,2023-06-11,452,51,17,403,131,3581.88,228
5802,2023-04-07,346,42,80,400,296,7951.2,240
5803,2023-01-04,931,50,105,403,109,5522.76,174
5804,2023-05-21,595,28,198,401,622,1422.06,137
5805,2022-04-15,853,18,18,402,61,11615.75,479
5806,2023-03-02,906,33,57,401,584,470.6,26
5807,2024-08-25,634,95,139,402,517,2952.75,93
5808,2024-07-03,485,25,56,400,852,1570.12,68
5809,2022-03-30,227,58,29,400,152,3495.8,227
5810,2023-05-12,581,90,93,402,474,11149.2,342
5811,2023-08-13,822,24,22,400,432,12146.4,482
5812,2022-12-30,35,91,101,402,613,293.48,46
5813,2023-07-20,855,33,49,403,258,5150.03,449
5814,2023-07-01,298,33,54,401,767,8738.1,399
5815,2024-05-06,603,12,65,401,161,9841.2,354
5816,2022-01-16,647,8,119,401,170,14921.28,471
5817,2024-06-23,408,92,129,401,327,1526.85,81
5818,2022-04-07,868,81,130,403,944,4085.2,280
5819,2024-09-14,109,8,155,401,193,7623.04,277
5820,2023-03-23,41,2,12,400,922,774.07,31
5821,2023-03-10,650,18,88,403,661,9466.48,491
5822,2024-07-02,906,43,73,403,379,4924.2,283
5823,2024-09-08,170,71,169,402,988,5837.31,237
5824,2023-05-10,297,36,108,401,226,2503.25,95
5825,2024-02-15,363,84,195,403,877,9236.55,443
5826,2022-05-14,343,38,192,403,753,1543.97,103
5827,2024-08-11,321,64,53,402,997,2731.52,388
5828,2024-11-20,376,14,187,403,406,7370.08,292
5829,2024-01-06,721,73,93,403,336,7030.8,405
5830,2022-03-27,805,82,197,401,723,2082.59,113
5831,2023-10-07,158,24,146,403,755,2867.2,140
5832,2022-10-14,91,2,145,401,189,15746.76,498
5833,2023-10-30,95,94,68,402,362,8002.38,246
5834,2024-01-25,860,93,51,403,657,797.3,67
5835,2024-03-23,424,6,70,400,292,2447.18,74
5836,2023-09-21,220,8,48,403,48,2049.6,280
5837,2024-09-23,159,23,152,401,125,212.4,9
5838,2023-02-15,371,82,194,401,319,15707.09,457
5839,2023-01-25,621,20,43,402,34,1192.05,45
5840,2023-09-18,582,51,35,402,27,6881.76,236
5841,2023-11-04,203,78,14,403,552,5446.23,479
5842,2023-08-26,770,64,104,403,704,1830.4,320
5843,2024-06-16,518,20,80,402,409,7606.82,221
5844,2024-02-12,623,40,177,401,442,12152.28,476
5845,2022-01-10,697,73,163,402,216,4588.5,266
5846,2022-11-22,900,88,191,402,928,2053.26,374
5847,2023-11-01,344,75,47,402,807,5791.5,325
5848,2024-09-03,812,24,97,403,580,11746.35,385
5849,2023-03-08,827,100,37,402,459,11098.88,377
5850,2024-09-26,251,81,78,403,944,8199.2,277
5851,2022-12-06,485,8,187,402,479,980.07,91
5852,2023-05-09,260,82,65,403,427,1664.64,204
5853,2023-12-25,103,39,154,403,90,1806.0,280
5854,2024-02-15,891,66,102,401,515,8952.99,417
5855,2024-11-30,713,67,121,401,279,6234.96,498
5856,2023-06-06,911,3,194,401,697,13838.31,479
5857,2024-01-08,86,67,110,402,428,3116.0,410
5858,2023-09-06,280,7,144,401,713,4052.16,336
5859,2022-07-27,558,32,140,400,125,4543.14,203
5860,2023-01-26,275,61,108,400,824,1705.2,70
5861,2023-02-21,506,64,155,401,647,11580.1,497
5862,2022-01-05,94,100,173,401,164,13828.23,477
5863,2022-06-07,395,28,25,402,185,82.88,16
5864,2022-11-10,247,75,26,402,156,799.2,111
5865,2023-02-04,249,51,164,401,696,480.55,35
5866,2022-01-10,608,71,46,400,172,1586.13,249
5867,2023-05-16,126,71,153,403,496,580.8,96
5868,2022-08-19,188,80,90,400,920,14555.1,435
5869,2022-07-20,680,99,117,403,651,2783.08,164
5870,2022-01-29,8,90,2,400,672,7202.66,298
5871,2022-06-12,975,60,97,402,864,15502.92,492
5872,2022-12-23,962,38,80,401,264,3194.24,112
5873,2024-11-11,932,100,124,400,382,3360.24,468
5874,2023-08-07,737,64,78,403,634,504.6,60
5875,2022-04-30,920,92,177,403,12,1344.12,69
5876,2024-12-27,991,24,9,402,55,568.8,24
5877,2024-11-30,10,70,187,401,290,8500.8,322
5878,2022-08-22,184,27,43,400,390,8700.48,342
5879,2022-02-21,384,77,182,401,183,3527.84,136
5880,2023-04-24,143,88,189,402,192,6763.45,365
5881,2022-11-25,370,19,168,400,906,642.6,84
5882,2022-08-17,102,56,120,402,743,1485.53,149
5883,2023-03-17,172,50,127,400,104,10644.48,384
5884,2024-04-01,457,65,29,400,823,7685.64,222
5885,2024-08-17,814,95,138,403,755,2351.3,70
5886,2022-01-15,184,41,25,402,194,4396.6,260
5887,2023-06-10,773,22,111,403,240,2188.0,400
5888,2022-12-17,42,79,147,402,86,6341.36,248
5889,2023-11-24,214,83,6,402,969,1849.2,345
5890,2023-02-09,80,78,134,402,799,265.98,39
5891,2023-12-03,29,58,83,402,3,3463.38,271
5892,2023-10-18,168,71,75,403,952,4618.4,251
5893,2023-04-22,801,64,130,402,447,5405.6,232
5894,2022-04-12,752,1,144,401,25,6175.66,334
5895,2023-07-13,676,38,11,402,957,3136.14,262
5896,2023-11-03,736,1,22,403,925,1533.84,84
5897,2024-07-19,657,77,114,401,953,3396.36,372
5898,2023-01-19,579,4,31,401,134,94.98,6
5899,2022-07-04,770,21,17,401,262,267.3,15
5900,2023-02-05,871,50,137,400,75,10687.16,454
5901,2022-03-22,373,4,46,402,43,2974.64,206
5902,2022-05-16,691,61,164,402,877,9369.88,487
5903,2022-06-09,737,12,118,400,685,2656.3,202
5904,2023-12-22,962,57,146,403,935,5680.16,262
5905,2023-02-04,646,85,23,401,916,13994.4,490
5906,2023-06-06,850,8,115,400,316,4527.25,325
5907,2022-06-14,963,32,139,400,592,1037.44,32
5908,2022-07-24,772,36,86,403,512,10550.88,408
5909,2024-08-09,450,54,19,402,133,3026.34,138
5910,2022-03-01,99,62,10,401,810,906.5,49
5911,2023-09-20,340,10,124,403,777,2535.8,409
5912,2022-11-09,682,27,143,400,258,12476.16,361
5913,2023-04-17,313,58,130,401,451,5831.56,236
5914,2023-10-23,883,25,187,401,61,10308.84,317
5915,2023-01-09,545,35,135,403,803,1914.22,121
5916,2024-10-25,511,23,118,401,635,9762.48,312
5917,2023-01-25,221,81,186,402,718,7683.5,242
5918,2022-02-02,168,90,66,400,916,9768.66,418
5919,2024-10-27,411,86,109,401,732,9019.0,311
5920,2023-09-24,785,50,74,402,273,1772.4,70
5921,2023-05-24,600,72,60,402,741,6531.31,389
5922,2023-12-12,135,91,62,400,567,8117.84,376
5923,2024-07-18,415,22,40,403,255,5848.2,171
5924,2023-04-08,851,31,80,400,962,4784.0,200
5925,2022-04-26,873,14,106,403,200,1651.86,126
5926,2022-05-02,120,34,177,401,95,3254.4,192
5927,2023-02-06,262,89,88,401,996,7826.56,448
5928,2024-04-01,176,68,143,403,187,5237.05,455
5929,2024-01-17,471,5,73,402,273,2971.43,187
5930,2022-08-29,758,84,79,401,278,6128.37,447
5931,2022-10-29,87,10,27,403,348,4308.48,136
5932,2023-06-27,301,73,86,403,657,1480.0,148
5933,2022-06-15,647,71,137,402,184,10430.64,439
5934,2023-09-07,388,31,130,400,921,1361.12,188
5935,2022-08-16,126,53,70,403,658,3195.73,313
5936,2023-05-31,677,50,74,401,601,9593.1,306
5937,2024-06-24,178,33,113,401,331,2700.5,110
5938,2024-12-17,904,64,96,400,369,3766.26,123
5939,2022-05-06,476,41,31,402,378,11872.52,484
5940,2024-12-19,226,36,123,401,940,11239.36,352
5941,2022-04-10,348,60,143,401,267,4542.4,167
5942,2022-06-06,27,93,129,400,144,2211.06,129
5943,2023-09-07,926,31,191,403,548,8337.76,328
5944,2024-02-26,963,22,79,401,763,865.75,25
5945,2022-05-26,944,35,162,403,14,3841.16,218
5946,2024-03-08,117,93,7,403,829,10122.55,443
5947,2024-04-26,249,96,115,402,622,1665.79,53
5948,2022-10-29,819,9,133,403,613,12740.0,490
5949,2022-03-17,396,44,3,403,80,12258.3,435
5950,2024-06-15,86,45,149,400,105,1792.56,56
5951,2023-10-15,3,18,187,401,84,1346.16,213
5952,2023-06-05,780,7,48,403,170,9395.1,286
5953,2024-05-01,809,66,59,401,116,4825.32,474
5954,2024-03-11,910,11,68,402,145,1165.1,191
5955,2024-08-04,634,51,196,403,633,9123.3,310
5956,2024-07-16,518,34,42,400,954,781.44,32
5957,2023-08-09,87,36,70,401,264,1089.42,201
5958,2024-09-01,229,63,44,401,723,9093.0,433
5959,2024-05-16,70,92,91,402,174,6953.24,266
5960,2023-10-22,758,77,182,402,468,7355.0,500
5961,2024-08-21,715,56,55,403,720,9117.92,392
5962,2022-12-16,608,30,8,402,322,4951.04,256
5963,2024-08-18,676,77,165,401,400,4113.12,228
5964,2024-08-18,320,93,161,400,42,4271.4,189
5965,2023-07-13,748,87,138,400,325,84.48,3
5966,2023-04-16,584,8,61,402,997,7456.14,414
5967,2022-02-22,896,18,136,402,786,6786.34,283
5968,2024-02-24,436,92,4,403,217,2602.26,183
5969,2024-08-16,929,51,5,403,335,3230.18,433
5970,2022-12-18,90,8,23,402,133,1992.0,200
5971,2022-10-08,389,40,168,402,937,1122.66,54
5972,2022-09-25,876,36,89,402,63,3975.79,257
5973,2023-04-25,330,52,96,401,345,2351.43,81
5974,2023-05-16,482,99,117,402,39,7773.24,422
5975,2024-05-04,944,88,93,402,470,5374.89,459
5976,2023-06-01,574,96,187,402,745,12980.0,472
5977,2023-11-08,78,22,44,402,961,11451.27,419
5978,2023-08-18,430,59,152,400,85,6675.5,338
5979,2023-10-27,792,22,41,403,604,9255.4,385
5980,2022-12-25,637,36,145,403,336,4437.0,450
5981,2024-03-24,509,33,174,400,146,917.6,31
5982,2024-11-24,348,35,10,403,1,676.11,31
5983,2022-07-03,351,74,183,400,964,890.34,66
5984,2024-04-29,578,95,82,403,911,1908.96,164
5985,2023-11-29,71,91,52,403,385,4499.66,362
5986,2022-11-26,630,37,107,400,320,1788.23,67
5987,2022-12-10,23,35,16,402,145,203.28,12
5988,2023-05-19,210,34,105,400,71,6199.2,270
5989,2024-12-12,508,25,115,401,534,2255.84,92
5990,2023-12-17,618,25,169,401,709,1619.8,260
5991,2022-07-29,729,79,17,403,88,12990.36,412
5992,2024-02-27,50,32,52,401,63,7630.14,259
5993,2023-08-21,289,12,136,402,256,5284.7,215
5994,2024-05-30,56,86,47,400,646,10087.4,310
5995,2022-06-28,228,61,142,400,749,2092.64,82
5996,2022-05-17,33,75,62,403,498,12755.88,372
5997,2024-04-26,511,59,119,403,246,7638.76,437
5998,2024-07-23,387,40,92,402,306,3998.4,170
5999,2022-04-30,214,33,130,400,629,4960.6,170
6000,2023-05-28,207,46,198,400,111,3012.24,462
6001,2024-02-21,640,27,147,402,381,1277.3,106
6002,2022-04-11,551,80,188,401,197,4417.92,354
6003,2022-06-18,211,47,174,400,319,12295.36,499
6004,2023-10-07,345,96,8,403,24,1206.2,74
6005,2022-02-05,443,18,109,400,395,3037.44,226
6006,2022-08-06,328,81,32,402,314,8447.78,418
6007,2024-06-13,161,14,108,402,576,3407.04,126
6008,2023-06-07,677,18,117,403,256,286.44,28
6009,2023-08-01,55,56,146,402,845,7974.75,245
6010,2023-12-08,172,86,9,401,235,10993.4,380
6011,2024-01-10,520,80,53,403,474,3289.9,394
6012,2024-02-06,560,24,138,402,544,8559.54,393
6013,2022-06-23,606,86,184,402,851,4866.75,309
6014,2022-06-19,394,87,186,402,640,2098.98,299
6015,2023-07-20,322,51,169,402,306,2783.88,222
6016,2023-10-21,148,31,150,400,31,954.94,133
6017,2024-01-29,174,39,40,403,508,4404.96,276
6018,2023-06-08,506,2,18,403,781,5742.5,250
6019,2023-12-11,783,6,32,402,385,7695.44,232
6020,2023-04-13,434,63,37,402,926,627.67,23
6021,2024-10-28,715,4,15,402,683,753.6,40
6022,2022-03-08,849,82,127,401,277,10956.68,359
6023,2022-03-29,690,32,28,403,101,2839.74,114
6024,2022-01-26,765,63,151,401,822,9606.87,351
6025,2024-02-29,907,35,90,403,332,4458.24,432
6026,2023-12-09,296,83,46,401,891,1807.65,65
6027,2024-03-29,502,88,129,402,943,1587.66,47
6028,2022-04-17,434,51,134,400,356,5019.52,184
6029,2022-08-13,710,42,94,403,694,1590.02,214
6030,2024-05-12,425,72,150,402,45,3535.1,290
6031,2023-05-05,398,33,105,400,350,9192.16,292
6032,2023-10-05,123,90,106,400,885,3324.75,465
6033,2023-03-01,602,43,107,401,192,871.76,68
6034,2024-01-31,954,10,131,401,383,4711.63,203
6035,2022-05-18,608,17,21,401,657,6511.96,364
6036,2024-07-12,866,95,80,403,594,5378.4,249
6037,2024-12-12,494,74,193,403,758,771.12,102
6038,2024-05-20,953,29,15,402,166,6047.74,254
6039,2023-06-17,726,27,100,401,185,6033.13,391
6040,2022-06-10,433,33,35,401,5,4154.84,482
6041,2024-09-15,289,52,151,400,114,4177.5,250
6042,2022-08-10,772,78,24,403,250,8338.71,239
6043,2022-02-04,857,68,93,402,232,6926.4,416
6044,2024-05-10,808,20,45,401,13,2259.92,212
6045,2024-05-04,482,27,165,402,503,3776.93,233
6046,2023-08-16,171,99,156,402,820,172.04,34
6047,2023-09-03,901,2,182,400,223,11970.54,438
6048,2024-08-18,209,3,56,401,316,8139.03,393
6049,2024-06-29,312,89,98,401,767,6003.25,407
6050,2023-04-15,806,44,106,400,119,5848.7,286
6051,2022-11-06,14,32,139,400,704,7724.16,432
6052,2023-11-06,518,86,106,401,678,765.45,35
6053,2023-02-14,941,84,171,400,728,414.46,53
6054,2022-12-02,515,98,21,403,497,9420.72,408
6055,2023-03-05,653,51,109,403,403,1978.86,118
6056,2023-09-15,492,23,130,400,666,1238.25,127
6057,2023-10-31,596,66,72,402,11,1091.97,99
6058,2024-10-03,626,7,184,401,684,7833.6,340
6059,2022-03-05,853,29,126,402,224,4246.23,177
6060,2023-02-10,683,96,28,401,160,4560.92,364
6061,2023-12-04,130,89,115,402,425,6939.12,232
6062,2023-12-03,49,94,64,400,379,4148.28,207
6063,2022-05-07,468,9,33,403,338,1054.56,78
6064,2023-08-22,815,70,155,400,513,1793.4,183
6065,2024-10-31,244,65,129,401,932,96.63,3
6066,2022-06-01,336,16,71,403,453,4439.55,255
6067,2022-07-02,252,52,186,400,419,6830.84,439
6068,2024-04-27,860,45,36,401,982,1800.21,69
6069,2024-03-03,112,73,168,402,673,3622.5,138
6070,2022-02-18,911,17,145,402,576,5667.49,439
6071,2023-08-31,195,86,191,402,759,6424.0,440
6072,2024-09-10,854,53,102,400,740,5482.76,452
6073,2024-06-13,352,81,88,400,796,12738.6,378
6074,2022-03-11,725,75,24,402,609,4736.58,178
6075,2024-06-27,528,25,37,401,578,8760.78,357
6076,2024-01-17,983,97,152,401,393,2260.44,414
6077,2022-08-28,594,100,73,400,158,6144.33,327
6078,2024-04-30,393,14,144,402,688,2040.22,118
6079,2024-12-23,505,69,11,403,140,25.07,1
6080,2022-03-01,925,29,163,401,564,10348.54,482
6081,2022-05-17,162,2,195,403,406,8434.1,437
6082,2023-03-27,454,21,5,401,663,2669.88,228
6083,2023-05-28,516,29,97,402,431,1247.44,248
6084,2022-07-26,594,81,179,400,356,5154.24,208
6085,2023-10-30,503,37,50,403,501,1474.9,245
6086,2023-06-18,401,58,52,401,78,2520.54,201
6087,2022-01-12,605,96,88,402,436,9842.42,458
6088,2024-12-26,508,96,62,400,774,3734.64,182
6089,2024-10-26,440,69,32,400,871,1238.36,83
6090,2022-07-13,140,76,46,403,860,7950.68,452
6091,2023-10-10,279,64,200,400,703,372.47,17
6092,2024-11-22,53,40,4,400,799,2503.58,151
6093,2023-10-09,623,60,197,400,42,99.54,14
6094,2022-04-24,990,5,116,401,532,8619.0,260
6095,2023-06-12,402,57,195,401,646,4269.15,159
